date,dppi,dpsi,bird_ID,band_number,swab_id,mass,l_eye_score,r_eye_score,scorer,swab,swabber,plasma,tears,tears_vol_l,tears_vol_r,rbcs,smear,experiment_notes,capture_date,population,capture_location,experiment_location,antimalarials,primary_treatment,primary_dose,primary_inoc_date,secondary_treatment,secondary_dose,secondary_inoc_date,recovered_prior_sec,elisa_date,od_mean,room,stack,cage,sex,mass_cap,vital_notes,qpcr_plate,qpcr_date,well,cq_value,quantity,quantity1,log10_quantity1,extraction_plate,extraction_date,cq8,cq7,cq6,cq5,cq4,cq3,cq2,cq1,qpcr_neg_cntrls,slope,efficiency,r2,yinter,error
20211101,14,-28,14_931,931,na,19.6,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,sham,0,20211019,0,0,20211130,y,na,na,psychology 422 I,na,na,m,19.6,NA this bird's dppi and dpsi are one day off. see issues.txt for details,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_855,855,na,19.5,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210729,az,asu parking lot,um,y,sham,0,20211018,1,30,20211129,y,na,na,psychology 422 I,na,na,m,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_964,964,na,16,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210711,az,asu parking lot,um,n,sham,0,20211018,3,300,20211129,y,na,na,psychology 422 I,na,na,m,17,"Not found in original banding data from CA, gave median date of capture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_72,72,na,17.8,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210709,ca,uc davis vineyard,um,y,sham,0,20211018,0,0,20211129,y,na,na,psychology 422 I,na,na,f,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_884,884,na,18.9,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210711,ca,uc davis vineyard,um,n,sham,0,20211018,2,100,20211129,y,na,na,psychology 422 I,na,na,f,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_549,549,na,21.8,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,sham,0,20211018,2,100,20211129,y,na,na,psychology 422 I,na,na,m,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_598,598,na,19.1,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,y,sham,0,20211018,0,0,20211129,y,na,na,psychology 422 I,na,na,m,18.4,had mild wing injury during quarantine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_374,374,na,16.8,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210710,ca,uc davis vineyard,um,y,sham,0,20211018,3,300,20211129,y,na,na,psychology 422 I,na,na,m,17.8,missing right foot: had broken r ankle or potential pox during quarantine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_274,274,na,17.4,2,2,jsa,n,na,y,n,na,na,y,n,L eye description:   ESBX   Right eye description:   ESB,20210710,ca,uc davis vineyard,um,n,low,750,20211018,2,100,20211129,y,na,na,psychology 422 I,na,na,f,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_831,831,na,20,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210726,az,asu parking lot,um,n,low,750,20211018,1,30,20211129,y,na,na,psychology 422 I,na,na,m,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,na,14_284,284,na,19.4,3,1.5,jsa,n,na,y,n,na,na,y,n,L eye description:   ESBXC   Right eye description:   ESB,20210710,ca,uc davis vineyard,um,y,low,750,20211018,4,na,NA,n,na,na,psychology 422 I,na,na,f,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_922,922,na,17.5,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210727,az,asu parking lot,um,n,low,750,20211018,4,7000,20211129,y,na,na,psychology 422 I,na,na,m,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,na,14_937,937,na,17.9,3,1.5,jsa,n,na,y,n,na,na,y,n,L eye description:   ESCX   Right eye description:   ES,20210711,ca,uc davis vineyard,um,y,low,750,20211018,4,na,NA,n,na,na,psychology 422 I,na,na,f,18.7,"Not found in original banding data from CA, gave median date of capture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_590,590,na,17.9,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,low,750,20211018,1,30,20211129,y,na,na,psychology 422 I,na,na,f,18.3,"Cagemate was MG+, put on sus rack, antibody negative, no pathology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_909,909,na,18.7,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,low,750,20211018,2,100,20211129,y,na,na,psychology 422 I,na,na,f,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_976,976,na,17.2,0,3,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:   ESX,20210728,az,asu parking lot,um,n,low,750,20211018,3,300,20211129,y,na,na,psychology 422 I,na,na,f,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,na,14_873,873,na,16.9,2.5,0,jsa,n,na,y,n,na,na,y,n,L eye description:   ESXB   Right eye description:,20210728,az,asu parking lot,um,n,low,750,20211018,4,na,NA,n,na,na,psychology 422 I,na,na,m,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_857,857,na,20.9,2,0,jsa,n,na,y,n,na,na,y,n,L eye description:   ESX   Right eye description:,20210727,az,asu parking lot,um,n,low,750,20211018,2,100,20211129,y,na,na,psychology 422 I,na,na,f,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,na,14_894,894,na,17.2,2,2,jsa,n,na,y,n,na,na,y,n,L eye description:   ESXB   Right eye description:   ESXB,20210728,az,asu parking lot,um,n,low,750,20211018,4,na,NA,n,na,na,psychology 422 I,na,na,m,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,na,14_583,583,na,14.3,1.5,0.5,jsa,n,na,y,n,na,na,y,n,BCI=2; 12% MASS LOSS   L eye description:   ESB   Right eye description:   ES,20210729,az,asu parking lot,um,n,low,750,20211018,4,na,NA,n,na,na,psychology 422 I,na,na,f,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,na,14_960,960,na,19,0,3,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:   ESXB,20210728,az,asu parking lot,um,n,low,750,20211018,4,na,NA,n,na,na,psychology 422 I,na,na,m,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211101,14,-28,14_571,571,na,16.6,2.5,2.5,jsa,n,na,y,n,na,na,y,n,L eye description:   ESX   Right eye description:   ESXC,20210728,az,asu parking lot,um,y,low,750,20211018,0,0,20211129,y,na,na,psychology 422 I,na,na,f,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_678,678,na,18.7,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210711,ca,uc davis vineyard,um,n,sham,0,20211019,2,100,20211130,y,na,na,psychology 422 I,na,na,m,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_975,975,na,18.9,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210729,az,asu parking lot,um,y,sham,0,20211019,3,300,20211130,y,na,na,psychology 422 I,na,na,m,18.8,"Was on suspicious rack (shared cage with MG+ bird) but antibody negative, no pathology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_898,898,na,18.7,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210712,ca,uc davis vineyard,um,n,sham,0,20211018,1,30,20211129,y,na,na,psychology 422 I,na,na,m,18.4,this bird's dppi and dpsi are one day off. see issues.txt for details,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_980,980,na,17.8,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210726,az,asu parking lot,um,n,sham,0,20211019,4,7000,20211130,y,na,na,psychology 422 I,na,na,m,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_682,682,na,17.7,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,sham,0,20211019,3,300,20211130,y,na,na,psychology 422 I,na,na,m,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_635,635,na,18.9,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210713,ca,uc davis vineyard,um,y,sham,0,20211019,3,300,20211130,y,na,na,psychology 422 I,na,na,f,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_962,962,na,18,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210726,az,asu parking lot,um,n,sham,0,20211019,4,7000,20211130,y,na,na,psychology 422 I,na,na,m,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_331,331,na,18.1,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210708,ca,uc davis vineyard,um,n,sham,0,20211019,4,7000,20211130,y,na,na,psychology 422 I,na,na,f,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_642,642,na,17.5,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,sham,0,20211019,1,30,20211130,y,na,na,psychology 422 I,na,na,f,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_569,569,na,18.8,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210727,az,asu parking lot,um,n,sham,0,20211019,1,30,20211130,y,na,na,psychology 422 I,na,na,m,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_944,944,na,16,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210727,az,asu parking lot,um,n,sham,0,20211019,2,100,20211130,y,na,na,psychology 422 I,na,na,f,16.2,Small pox lesion on L foot during quarantine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_995,995,na,17.8,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,sham,0,20211019,4,7000,20211130,y,na,na,psychology 422 I,na,na,f,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_814,814,na,18,2,0,jsa,n,na,y,n,na,na,y,n,L eye description:   ESX   Right eye description:,20210728,az,asu parking lot,um,n,low,750,20211019,4,7000,20211130,y,na,na,psychology 422 I,na,na,f,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_596,596,na,18.1,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210726,az,asu parking lot,um,n,sham,0,20211019,2,100,20211130,y,na,na,psychology 422 I,na,na,m,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_632,632,na,19,1,3,jsa,n,na,y,n,na,na,y,n,L eye description:   ES   Right eye description:   ESBX,20210711,ca,uc davis vineyard,um,n,low,750,20211019,4,7000,20211130,y,na,na,psychology 422 I,na,na,m,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_459,459,na,20.2,0,1,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:   ES,20210709,ca,uc davis vineyard,um,y,low,750,20211019,0,0,20211130,y,na,na,psychology 422 I,na,na,f,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_865,865,na,16.8,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,y,low,750,20211019,1,30,20211130,y,na,na,psychology 422 I,na,na,m,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,na,14_683,683,na,20.3,3,0,jsa,n,na,y,n,na,na,y,n,L eye description:   ESXB   Right eye description:,20210712,ca,uc davis vineyard,um,n,low,750,20211019,4,na,NA,n,na,na,psychology 422 I,na,na,f,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_579,579,na,19,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210712,ca,uc davis vineyard,um,n,low,750,20211019,3,300,20211130,y,na,na,psychology 422 I,na,na,m,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_850,850,na,21,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210726,az,asu parking lot,um,n,low,750,20211019,3,300,20211130,y,na,na,psychology 422 I,na,na,m,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_502,502,na,18.3,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,low,750,20211019,4,7000,20211130,y,na,na,psychology 422 I,na,na,f,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_886,886,na,17.7,2,0,jsa,n,na,y,n,na,na,y,n,L eye description:   ESB   Right eye description:,20210728,az,asu parking lot,um,n,low,750,20211019,3,300,20211130,y,na,na,psychology 422 I,na,na,m,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,na,14_924,924,na,15.8,0,3,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:   ESCX,20210727,az,asu parking lot,um,n,low,750,20211019,4,na,NA,n,na,na,psychology 422 I,na,na,f,16.3,"Was on suspicious rack but antibody negative, no pathology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,na,14_810,810,na,18.1,0,3,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:   ESCXB,20210729,az,asu parking lot,um,n,low,750,20211019,4,na,NA,n,na,na,psychology 422 I,na,na,f,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_921,921,na,18.2,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,low,750,20211019,4,7000,20211130,y,na,na,psychology 422 I,na,na,m,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_837,837,na,17.4,1,0,jsa,n,na,y,n,na,na,y,n,L eye description:   ES   Right eye description:,20210728,az,asu parking lot,um,n,low,750,20211019,3,300,20211130,y,na,na,psychology 422 I,na,na,f,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_570,570,na,19.4,0,1.5,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:   ESX,20210728,az,asu parking lot,um,n,low,750,20211019,2,100,20211130,y,na,na,psychology 422 I,na,na,m,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211102,14,-28,14_638,638,na,19.1,0,0,jsa,n,na,y,n,na,na,y,n,L eye description:      Right eye description:,20210726,az,asu parking lot,um,n,low,750,20211019,2,100,20211130,y,na,na,psychology 422 I,na,na,m,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_964,964,na,16.5,0,0,jsa,y,aeh,y,y,4,3,y,n,L eye description:      Right eye description:,20210711,az,asu parking lot,um,n,sham,0,20211018,3,300,20211129,y,na,na,psychology 422 I,na,na,m,17,"Not found in original banding data from CA, gave median date of capture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_813,813,na,19.2,0,0,jsa,y,aeh,y,y,2,1,y,n,L eye description:      Right eye description:,20210727,az,asu parking lot,um,n,sham,0,20211018,4,7000,20211129,y,na,na,psychology 422 I,na,na,f,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_931,931,na,19.3,0,0,jsa,y,aeh,y,y,2,3,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,sham,0,20211019,0,0,20211130,y,na,na,psychology 422 I,na,na,m,19.6,NA this bird's dppi and dpsi are one day off. see issues.txt for details,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_911,911,na,17,0,0,jsa,y,aeh,y,y,4,4,y,n,L eye description:      Right eye description:,20210726,az,asu parking lot,um,n,sham,0,20211018,3,300,20211129,y,na,na,psychology 422 I,na,na,m,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_501,501,na,19.2,0,0,jsa,y,aeh,y,y,3,4,y,n,L eye description:      Right eye description:,20210726,az,asu parking lot,um,n,sham,0,20211018,1,30,20211129,y,na,na,psychology 422 I,na,na,f,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_855,855,na,19.8,0,0,jsa,y,aeh,y,y,3,5,y,n,L eye description:      Right eye description:,20210729,az,asu parking lot,um,y,sham,0,20211018,1,30,20211129,y,na,na,psychology 422 I,na,na,m,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_519,519,na,19.5,0,0,jsa,y,aeh,y,y,5,4,y,n,L eye description:      Right eye description:,20210727,az,asu parking lot,um,n,sham,0,20211018,2,100,20211129,y,na,na,psychology 422 I,na,na,f,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_972,972,na,18.5,0,0,jsa,y,aeh,y,y,4,4,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,sham,0,20211018,4,7000,20211129,y,na,na,psychology 422 I,na,na,m,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_854,854,na,19.8,0,0,jsa,y,aeh,y,y,3,2,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,sham,0,20211018,2,100,20211129,y,na,na,psychology 422 I,na,na,m,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_688,688,na,18.5,0,0,jsa,y,aeh,y,y,3,3,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,sham,0,20211018,3,300,20211129,y,na,na,psychology 422 I,na,na,f,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_598,598,na,19,0,0,jsa,y,aeh,y,y,3,4,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,y,sham,0,20211018,0,0,20211129,y,na,na,psychology 422 I,na,na,m,18.4,had mild wing injury during quarantine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_549,549,na,21.5,0,0,jsa,y,aeh,y,y,2,3,y,n,L eye description:      Right eye description:,20210728,az,asu parking lot,um,n,sham,0,20211018,2,100,20211129,y,na,na,psychology 422 I,na,na,m,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_72,72,na,17.7,0,0,jsa,y,aeh,y,y,4,4,y,n,L eye description:      Right eye description:,20210709,ca,uc davis vineyard,um,y,sham,0,20211018,0,0,20211129,y,na,na,psychology 422 I,na,na,f,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_884,884,na,18.9,0,0,jsa,y,aeh,y,y,3,4,y,n,L eye description:      Right eye description:,20210711,ca,uc davis vineyard,um,n,sham,0,20211018,2,100,20211129,y,na,na,psychology 422 I,na,na,f,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_374,374,na,16.7,0,0,jsa,y,aeh,y,y,5,5,y,n,R eye swabbed before tears were taken   L eye description:      Right eye description:,20210710,ca,uc davis vineyard,um,y,sham,0,20211018,3,300,20211129,y,na,na,psychology 422 I,na,na,m,17.8,missing right foot: had broken r ankle or potential pox during quarantine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_976,976,na,17.5,0,2.5,jsa,y,aeh,y,y,3,4,y,n,L eye description:      Right eye description:   ESX,20210728,az,asu parking lot,um,n,low,750,20211018,3,300,20211129,y,na,na,psychology 422 I,na,na,f,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_857,857,na,21,0.5,0,jsa,y,aeh,y,y,4,2,y,n,L eye description:   E   Right eye description:,20210727,az,asu parking lot,um,n,low,750,20211018,2,100,20211129,y,na,na,psychology 422 I,na,na,f,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,na,21_873,873,na,16.9,2,1.5,jsa,y,aeh,y,y,6,3,y,n,L eye description:   ESV   Right eye description:   ES,20210728,az,asu parking lot,um,n,low,750,20211018,4,na,NA,n,na,na,psychology 422 I,na,na,m,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,-21,21_571,571,na,16.9,2,1.5,jsa,y,aeh,y,y,5,4,y,n,L eye description:   ES   Right eye description:   ES,20210728,az,asu parking lot,um,y,low,750,20211018,0,0,20211129,y,na,na,psychology 422 I,na,na,f,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20211108,21,na,21_960,960,na,19,1,3,jsa,y,aeh,y,y,4,4,y,n,L eye description:   ES   Right eye description:   ESX,20210728,az,asu parking lot,um,n,low,750,20211018,4,na,NA,n,na,na,psychology 422 I,na,na,m,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
