"date","dpi","dpsi","bird_ID","band_number","swab_id","mass","l_eye_score","r_eye_score","scorer","swab","swabber","plasma","tears","tears_vol_l","tears_vol_r","rbcs","smear","experiment_notes","capture_date","population","capture_location","experiment_location","antimalarials","primary_treatment","primary_dose","primary_inoc_date","secondary_treatment","secondary_dose","secondary_inoc_date","recovered_prior_sec","elisa_date","od_mean","room","stack","cage","sex","mass_cap","vital_notes","qpcr_plate","qpcr_date","well","cq_value","quantity","quantity1","log10_quantity1","extraction_plate","extraction_date","cq8","cq7","cq6","cq5","cq4","cq3","cq2","cq1","qpcr_neg_cntrls","slope","efficiency","r2","yinter","error","ELISA.Run.Date","elisa_od","elisa_cv","MG.....OD.0.0621.","ELISA.notes","tes","threshold_cutoff","seropos_cutoff","pathology_cutoff","quantity_clean","day_inf","inf","inf_pri","inf_sec"
20211214,56,"14","56_2412","2412","2412 SID 14","19.5",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210722,"va","dd","vt","n","Low",750,20211019,3,300,20211130,"y","20210915","0.043","h","5","1","Female",19.1,NA,14,20220414,"G8","Undetermined",0,1,0,10,20220209,"8.902841528",11.40514415,14.66821008,"17.91215959","22.30928992","25.27546141",28.50220874,"na","neg",-3.364,98.291,0.996,37.215,"0.047","8.2.23",0.045,2.5,"-","",0,50,0.061,0,0,0,0,0,0
20211221,63,"21","63_2412","2412","2412 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Low",750,20211019,3,300,20211130,"y","20210915","0.043","h","5","1","Female",19.1,NA,16,20220414,"E6","Undetermined",0,1,0,11,20220211,"9.313324593",12.0047658,15.02507223,"18.2874533","21.45327907","na",29.39667,"na","neg",-3.36,99.438,0.994,37.324,"0.063",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211012,-8,"-49","-7_2413","2413","2413 PID -7","19.1",NA,NA,"na","y","dmh","y","n","na","na","y","y",NA,20210722,"va","dd","vt","n","Low",750,20211019,0,0,20211130,"y","20210915","0.053","h","6","4","Female",17.8,"had eye score of 1.5 in one eye 11/16",1,20220329,"F12","Undetermined",0,1,0,1,20211208,"11.082",12.843,15.854,"20.17",NA,"26.494",30.904,NA,"neg",-3.372,97.967,0.991,38.954,"0.082","7.4.22",0.05,4.96,"-","",0,50,0.061,0,0,0,1,1,0
20211026,7,"-35","7_2413","2413","2413 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Low",750,20211019,0,0,20211130,"y","20210915","0.053","h","6","4","Female",17.8,"had eye score of 1.5 in one eye 11/16",2,20220401,"D5","27.45450216",2349.441783,2350.441783,3.371149499,1,20211208,"10.794",12.708,16.308,"na","na","26.56",30.458,"na","neg",-3.349,0.995,98.879,38.744,"0.063",NA,NA,NA,NA,NA,0,50,0.061,0,2349.441783,1,1,1,0
20211102,14,"-28","14_2413","2413","na","18.4",0.5,0,"dmh","n","na","y","y","5","5","n","y",NA,20210722,"va","dd","vt","n","Low",750,20211019,0,0,20211130,"y","20210915","0.053","h","6","4","Female",17.8,"had eye score of 1.5 in one eye 11/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.11.22",0.072,4.11,"+","",0.5,50,0.061,0,0,0,1,1,0
20211109,21,"-21","21_2413","2413","na","18.6",2,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Low",750,20211019,0,0,20211130,"y","20210915","0.053","h","6","4","Female",17.8,"had eye score of 1.5 in one eye 11/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50,0.061,0,0,0,1,1,0
20211116,28,"-14","28_2413","2413","na","na",1.5,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Low",750,20211019,0,0,20211130,"y","20210915","0.053","h","6","4","Female",17.8,"had eye score of 1.5 in one eye 11/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,50,0.061,0,0,0,1,1,0
20211123,35,"-7","35_2413","2413","na","na",0,0,"dmh","n","na","n","n","na","na","na","na","L eye not scoreable",20210722,"va","dd","vt","n","Low",750,20211019,0,0,20211130,"y","20210915","0.053","h","6","4","Female",17.8,"had eye score of 1.5 in one eye 11/16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211129,41,"-1","41_2413","2413","2413 PID 41","18.5",0,0,"dmh","y","dmh","y","n","na","na","y","y","L eye not quite scoreable",20210722,"va","dd","vt","n","Low",750,20211019,0,0,20211130,"y","20210915","0.053","h","6","4","Female",17.8,"had eye score of 1.5 in one eye 11/16",5,20220404,"D11","35.126065",5.129516912,6.129516912,0.787426248,4,20220126,"8.921",11.05,14.391,"18.575","na","25.11",29.042,"na","neg",-3.426,95.822,0.996,37.559,"0.058","7.28.23",0.074,1.1,"+","",0,50,0.061,0,5.129516912,0,1,1,0
20211204,46,"4","46_2413","2413","2413 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Low",750,20211019,0,0,20211130,"y","20210915","0.053","h","6","4","Female",17.8,"had eye score of 1.5 in one eye 11/16",11,20220412,"D4","35.74143954",3.59306602,4.59306602,0.662102688,8,20220204,"na",11.86143101,15.1936193,"na","22.22321452","25.68560426",28.8887188,"32.02938467","neg",-3.389,97.283,0.999,37.624,"0.028",NA,NA,NA,NA,NA,0,50,0.061,0,3.59306602,0,1,1,0
20211207,49,"7","49_2413","2413","2413 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Low",750,20211019,0,0,20211130,"y","20210915","0.053","h","6","4","Female",17.8,"had eye score of 1.5 in one eye 11/16",7,20220411,"C11","35.70704013",3.573206314,4.573206314,0.660220794,6,20220128,"na",12.73909061,15.79001628,"18.86811414","22.21804577","25.71867181",29.06757017,"32.39865795","neg",-3.299,100.947,0.999,37.532,"0.019",NA,NA,NA,NA,NA,0,50,0.061,0,3.573206314,0,1,1,0
20211214,56,"14","56_2413","2413","2413 SID 14","18.3",0,0,"dmh","y","dmh","y","n","na","na","y","y",NA,20210722,"va","dd","vt","n","Low",750,20211019,0,0,20211130,"y","20210915","0.053","h","6","4","Female",17.8,"had eye score of 1.5 in one eye 11/16",13,20220412,"C8","35.89040626",4.388708076,5.388708076,0.731484657,10,20220209,"na",11.72578204,15.01386033,"na","22.35951247","na",29.1356697,"32.50885701","neg",-3.484,93.641,1,38.129,"0.02","8.2.23",0.056,2.6,"-","",0,50,0.061,0,4.388708076,0,1,1,0
20211221,63,"21","63_2413","2413","2413 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Low",750,20211019,0,0,20211130,"y","20210915","0.053","h","6","4","Female",17.8,"had eye score of 1.5 in one eye 11/16",17,20220414,"F7","Undetermined",0,1,0,12,20220211,"9.407558188",12.01330775,14.95971917,"18.21113814","21.59003938","na",29.445,"na","neg",-3.34,99.265,0.994,37.374,"0.067",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211012,-8,"-49","-7_2415","2415","2415 PID -7","20.8",NA,NA,"na","y","dmh","y","n","na","na","y","n",NA,20210722,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.048","a","3","1","Female",20.5,NA,1,20220329,"C11","38.80221539",1.109146495,2.109146495,0.324106746,1,20211208,"11.082",12.843,15.854,"20.17",NA,"26.494",30.904,NA,"neg",-3.372,97.967,0.991,38.954,"0.082","7.4.22",0.044,1.14,"-","",0,50,0.061,0,1.109146495,0,0,0,0
20211026,7,"-35","7_2415","2415","2415 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.048","a","3","1","Female",20.5,NA,4,20220404,"A6","35.18783535",3.937634269,4.937634269,0.693518919,3,20220126,"9.023035844",11.11909956,14.37866456,"18.5554148","na","25.02698387",28.74760898,"na","neg",-3.37,98.046,0.996,37.194,"0.057",NA,NA,NA,NA,NA,0,50,0.061,0,3.937634269,0,0,0,0
20211103,14,"-27","15_2415","2415","na","20.8",0,0,"dmh","n","na","y","y","2","3","n","n",NA,20210722,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.048","a","3","1","Female",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.22.24",0.046,1.39,"-","",0,50,0.061,0,0,0,0,0,0
20211109,21,"-21","21_2415","2415","na","21.1",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.048","a","3","1","Female",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211116,28,"-14","28_2415","2415","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.048","a","3","1","Female",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211123,35,"-7","35_2415","2415","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.048","a","3","1","Female",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211129,41,"-1","41_2415","2415","2415 PID 41","20.7",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210722,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.048","a","3","1","Female",20.5,NA,6,20220404,"E9","Undetermined",0,1,0,5,20220128,"9.224596807",11.53930901,14.73461186,"18.88393093","na","25.20403948",28.9560212,"na","neg",-3.35,98.86,0.996,37.36,"0.05","7.28.23",0.06,2.1,"-","",0,50,0.061,0,0,0,0,0,0
20211204,46,"4","46_2415","2415","2415 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.048","a","3","1","Female",20.5,NA,10,20220412,"H8","Undetermined",0,1,0,7,20220295,"na",12.0148688,15.12964355,"18.22198982","22.41947993","25.92276566",29.08023652,"32.54923494","neg",-3.472,94.111,0.998,38.113,"0.032",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211207,49,"7","49_2415","2415","2415 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.048","a","3","1","Female",20.5,NA,7,20220411,"B10","Undetermined",0,1,0,5,20220128,"na",12.73909061,15.79001628,"18.86811414","22.21804577","25.71867181",29.06757017,"32.39865795","neg",-3.299,100.947,0.999,37.532,"0.019",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211214,56,"14","56_2415","2415","2415 SID 14","20.9",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210722,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.048","a","3","1","Female",20.5,NA,13,20220412,"D6","Undetermined",0,1,0,9,20220209,"na",11.72578204,15.01386033,"na","22.35951247","na",29.1356697,"32.50885701","neg",-3.484,93.641,1,38.129,"0.02","8.2.23",0.044,1.119,"-","",0,50,0.061,0,0,0,0,0,0
20211221,63,"21","63_2415","2415","2415 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na","Had no food",20210722,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.048","a","3","1","Female",20.5,NA,17,20220414,"F5","Undetermined",0,1,0,12,20220211,"9.407558188",12.01330775,14.95971917,"18.21113814","21.59003938","na",29.445,"na","neg",-3.34,99.265,0.994,37.374,"0.067",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211012,-8,"-49","-7_2416","2416","2416 PID -7","20.2",NA,NA,"na","y","dmh","y","n","na","na","y","n",NA,20210722,"va","be","vt","n","Sham",0,20211019,3,300,20211130,"y","20210915","0.046","h","1","3","Male",21,NA,3,20220401,"E10","Undetermined",0,1,0,2,20211208,"9.479825452",11.48732104,15.0677324,"18.94896454","na","25.36530625",29.01730143,"na","neg",-3.37,99.397,0.996,37.422,"0.052","7.4.22",0.044,0.32,"-","",0,50,0.061,0,0,0,0,0,0
20211026,7,"-35","7_2416","2416","2416 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,3,300,20211130,"y","20210915","0.046","h","1","3","Male",21,NA,3,20220401,"E11","37.6120452",0.876961662,1.876961662,0.273455402,3,20220126,"9.479825452",11.48732104,15.0677324,"18.94896454","na","25.36530625",29.01730143,"na","neg",-3.37,99.397,0.996,37.422,"0.052",NA,NA,NA,NA,NA,0,50,0.061,0,0.876961662,0,0,0,0
20211103,14,"-27","15_2416","2416","na","19.6",0,0,"dmh","n","na","y","y","1","1","n","n",NA,20210722,"va","be","vt","n","Sham",0,20211019,3,300,20211130,"y","20210915","0.046","h","1","3","Male",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.043,0.82,"-","",0,50,0.061,0,0,0,0,0,0
20211109,21,"-21","21_2416","2416","na","20.2",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,3,300,20211130,"y","20210915","0.046","h","1","3","Male",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211116,28,"-14","28_2416","2416","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,3,300,20211130,"y","20210915","0.046","h","1","3","Male",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211123,35,"-7","35_2416","2416","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,3,300,20211130,"y","20210915","0.046","h","1","3","Male",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211129,41,"-1","41_2416","2416","2416 PID 41","20.6",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210722,"va","be","vt","n","Sham",0,20211019,3,300,20211130,"y","20210915","0.046","h","1","3","Male",21,NA,5,20220404,"F7","Undetermined",0,1,0,4,20220126,"8.921",11.05,14.391,"18.575","na","25.11",29.042,"na","neg",-3.426,95.822,0.996,37.559,"0.058","7.28.23",0.047,1.8,"-","",0,50,0.061,0,0,0,0,0,0
20211204,46,"4","46_2416","2416","2416 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,3,300,20211130,"y","20210915","0.046","h","1","3","Male",21,NA,11,20220412,"B5","Undetermined",0,1,0,8,20220204,"na",11.86143101,15.1936193,"na","22.22321452","25.68560426",28.8887188,"32.02938467","neg",-3.389,97.283,0.999,37.624,"0.028",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211207,49,"7","49_2416","2416","2416 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na","Reswab L eye",20210722,"va","be","vt","n","Sham",0,20211019,3,300,20211130,"y","20210915","0.046","h","1","3","Male",21,NA,7,20220411,"F7","Undetermined",0,1,0,5,20220128,"na",12.73909061,15.79001628,"18.86811414","22.21804577","25.71867181",29.06757017,"32.39865795","neg",-3.299,100.947,0.999,37.532,"0.019",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211214,56,"14","56_2416","2416","2416 SID 14","20.1",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210722,"va","be","vt","n","Sham",0,20211019,3,300,20211130,"y","20210915","0.046","h","1","3","Male",21,NA,13,20220412,"A5","Undetermined",0,1,0,9,20220209,"na",11.72578204,15.01386033,"na","22.35951247","na",29.1356697,"32.50885701","neg",-3.484,93.641,1,38.129,"0.02","8.2.23",0.046,1.2,"-","",0,50,0.061,0,0,0,0,0,0
20211221,63,"21","63_2416","2416","2416 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,3,300,20211130,"y","20210915","0.046","h","1","3","Male",21,NA,17,20220414,"E6","Undetermined",0,1,0,12,20220211,"9.407558188",12.01330775,14.95971917,"18.21113814","21.59003938","na",29.445,"na","neg",-3.34,99.265,0.994,37.374,"0.067",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211012,-8,"-49","-7_2417","2417","2417 PID -7","19.3",NA,NA,"na","y","dmh","y","n","na","na","y","n",NA,20210722,"va","be","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.044","h","1","1","Male",20.4,NA,1,20220329,"G11","38.887971",1.046054272,2.046054272,0.310917149,1,20211208,"11.082",12.843,15.854,"20.17",NA,"26.494",30.904,NA,"neg",-3.372,97.967,0.991,38.954,"0.082","7.4.22",0.044,0.65,"-","",0,50,0.061,0,1.046054272,0,0,0,0
20211026,7,"-35","7_2417","2417","2417 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na","Cage injury R eye/side of face",20210722,"va","be","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.044","h","1","1","Male",20.4,NA,5,20220404,"A4","38.02406814",0.731585688,1.731585688,0.238443988,3,20220126,"8.921",11.05,14.391,"18.575","na","25.11",29.042,"na","neg",-3.426,95.822,0.996,37.559,"0.058",NA,NA,NA,NA,NA,0,50,0.061,0,0.731585688,0,0,0,0
20211103,14,"-27","15_2417","2417","na","19.3",0,0,"dmh","n","na","y","y","2","2","n","n","Blood sample lost",20210722,"va","be","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.044","h","1","1","Male",20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,50,0.061,0,0,0,0,0,0
20211109,21,"-21","21_2417","2417","na","20",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.044","h","1","1","Male",20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211116,28,"-14","28_2417","2417","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.044","h","1","1","Male",20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211123,35,"-7","35_2417","2417","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.044","h","1","1","Male",20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211129,41,"-1","41_2417","2417","2417 PID 41","19.7",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210722,"va","be","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.044","h","1","1","Male",20.4,NA,5,20220404,"B6","Undetermined",0,1,0,4,20220126,"8.921",11.05,14.391,"18.575","na","25.11",29.042,"na","neg",-3.426,95.822,0.996,37.559,"0.058","7.28.23",0.054,0.8,"-","",0,50,0.061,0,0,0,0,0,0
20211204,46,"4","46_2417","2417","2417 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.044","h","1","1","Male",20.4,NA,10,20220412,"D12","Undetermined",0,1,0,8,20220251,"na",12.0148688,15.12964355,"18.22198982","22.41947993","25.92276566",29.08023652,"32.54923494","neg",-3.472,94.111,0.998,38.113,"0.032",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211207,49,"7","49_2417","2417","2417 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.044","h","1","1","Male",20.4,NA,6,20220404,"H10","Undetermined",0,1,0,5,20220128,"9.224596807",11.53930901,14.73461186,"18.88393093","na","25.20403948",28.9560212,"na","neg",-3.35,98.86,0.996,37.36,"0.05",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211214,56,"14","56_2417","2417","2417 SID 14","19.4",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210722,"va","be","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.044","h","1","1","Male",20.4,NA,12,20220412,"H11","Undetermined",0,1,0,9,20220209,"na",11.67673985,14.99527201,"na","22.1686667","na",28.91606193,"32.84611655","neg",-3.514,92.584,1,38.234,"0.02","8.2.23",0.047,3.3,"-","",0,50,0.061,0,0,0,0,0,0
20211221,63,"21","63_2417","2417","2417 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,1,30,20211130,"y","20210915","0.044","h","1","1","Male",20.4,NA,16,20220414,"H9","Undetermined",0,1,0,12,20220211,"9.313324593",12.0047658,15.02507223,"18.2874533","21.45327907","na",29.39667,"na","neg",-3.36,99.438,0.994,37.324,"0.063",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211012,-8,"-49","-7_2418","2418","2418 PID -7","21.7",NA,NA,"na","y","dmh","y","n","na","na","y","y",NA,20210722,"va","be","vt","n","Sham",0,20211019,4,7000,20211130,"y","20210915","0.043","a","3","2","Male",21,NA,1,20220329,"H8","Undetermined",0,1,0,1,20211208,"11.082",12.843,15.854,"20.17",NA,"26.494",30.904,NA,"neg",-3.372,97.967,0.991,38.954,"0.082","7.4.22",0.046,4.65,"-","",0,50,0.061,0,0,0,1,0,1
20211026,7,"-35","7_2418","2418","2418 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,4,7000,20211130,"y","20210915","0.043","a","3","2","Male",21,NA,4,20220404,"A7","34.67820341",5.577954107,6.577954107,0.818090839,3,20220126,"9.023035844",11.11909956,14.37866456,"18.5554148","na","25.02698387",28.74760898,"na","neg",-3.37,98.046,0.996,37.194,"0.057",NA,NA,NA,NA,NA,0,50,0.061,0,5.577954107,0,1,0,1
20211103,14,"-27","15_2418","2418","na","20.8",0,0,"dmh","n","na","y","y","1","1","n","y",NA,20210722,"va","be","vt","n","Sham",0,20211019,4,7000,20211130,"y","20210915","0.043","a","3","2","Male",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.046,3.73,"-","",0,50,0.061,0,0,0,1,0,1
20211109,21,"-21","21_2418","2418","na","21.1",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,4,7000,20211130,"y","20210915","0.043","a","3","2","Male",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,0,1
20211116,28,"-14","28_2418","2418","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,4,7000,20211130,"y","20210915","0.043","a","3","2","Male",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,0,1
20211123,35,"-7","35_2418","2418","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,4,7000,20211130,"y","20210915","0.043","a","3","2","Male",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,0,1
20211129,41,"-1","41_2418","2418","2418 PID 41","21.1",0,0,"dmh","y","dmh","y","n","na","na","y","y",NA,20210722,"va","be","vt","n","Sham",0,20211019,4,7000,20211130,"y","20210915","0.043","a","3","2","Male",21,NA,6,20220404,"H8","Undetermined",0,1,0,5,20220128,"9.224596807",11.53930901,14.73461186,"18.88393093","na","25.20403948",28.9560212,"na","neg",-3.35,98.86,0.996,37.36,"0.05","7.28.23",0.044,1,"-","",0,50,0.061,0,0,0,1,0,1
20211204,46,"4","46_2418","2418","2418 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,4,7000,20211130,"y","20210915","0.043","a","3","2","Male",21,NA,9,20220411,"B5","24.69473503",8128.371877,8129.371877,3.910056991,6,20220128,"na",12.53148867,15.72988284,"18.75386348","22.32475872","25.96256782",29.11519124,"32.54947164","neg",-3.358,98.503,0.999,37.826,"0.022",NA,NA,NA,NA,NA,0,50,0.061,0,8128.371877,1,1,0,1
20211207,49,"7","49_2418","2418","2418 SID 7","na",0.5,1,"dmh","y","dmh","n","n","na","na","na","na",NA,20210722,"va","be","vt","n","Sham",0,20211019,4,7000,20211130,"y","20210915","0.043","a","3","2","Male",21,NA,7,20220411,"G11","20.48493131",146776.72,146777.72,5.166660137,6,20220128,"na",12.73909061,15.79001628,"18.86811414","22.21804577","25.71867181",29.06757017,"32.39865795","neg",-3.299,100.947,0.999,37.532,"0.019",NA,NA,NA,NA,NA,1.5,50,0.061,0,146776.72,1,1,0,1
